source_id,target_id
1124807293,11083842
1124807293,26195634
1124807293,11808742
1124807293,195603250
1124807293,323507613
1124807293,80299702
1124807293,30056672
1124807293,300506155
1124807293,95352971
1124807293,41042248
1124807293,37653188
1124807293,1299264860
1124807293,334203320
1124807293,215591044
1124807293,406663774
1124807293,985351614
1124807293,15652037
1124807293,632298870
1124807293,1359184700
1124807293,149806752
1124807293,302091285
1124807293,46216223
1124807293,32113781
1124807293,49372957
1124807293,625438136
1124807293,350960814
1124807293,82752444
1124807293,294339013
1124807293,57883022
1124807293,98741854
1124807293,1085595140
1124807293,33450675
1124807293,1254506767
1124807293,252281234
1124807293,482797160
1124807293,872314381
1124807293,625110967
1124807293,87999571
1124807293,26157212
1124807293,228276444
1124807293,133554147
1124807293,262673408
1124807293,14363167
1124807293,43614821
1124807293,713463571
1124807293,562329707
1124807293,266577940
1124807293,20571353
1124807293,35031287
1124807293,19006894
1125327924,31404917
1125327924,1067133302
1125327924,1243391204
1125327924,1132575780
1125327924,598547749
1125327924,233611355
1125327924,586302320
1125327924,37002399
1125327924,438315822
1125327924,444600704
1125327924,1036508786
1125327924,310786424
1125327924,143148042
1125327924,67647709
1125327924,22435408
1125327924,861601867
1125327924,457379791
1125327924,52524528
1125327924,603378809
1125327924,466446470
1125327924,401272059
1125327924,151818505
1125327924,1287742837
1125327924,591468558
1125327924,549779460
1125327924,16614663
1125327924,338286644
1125327924,828125516
1125327924,957096918
1125327924,542853866
1125327924,26936641
1125327924,551891514
1125327924,111955098
1125327924,94171288
1125327924,29397541
1125327924,228695495
1125327924,21717987
1125327924,24067286
1125327924,59166356
1125327924,92051294
1125327924,81794383
1125327924,556297928
1125327924,53959839
1125327924,35748845
1125327924,69930772
1125327924,128136863
1125327924,615809686
1125327924,1202143310
1125327924,19159726
1125327924,739326540
1127547493,298108786
1127547493,17490107
1127547493,23993598
1127547493,47888356
1127547493,1011968928
1127547493,2574631
1127547493,212089451
1127547493,1346413699
1127547493,26131248
1127547493,16987936
1127547493,20477352
1127547493,1126532622
1127547493,74455300
1127547493,555587453
1127547493,1081032373
1127547493,26311140
1127547493,38481059
1127547493,64111746
1127547493,590846183
1127547493,763328168
1127547493,200942412
1127547493,1177204945
1127547493,1101137642
1127547493,924325542
1127547493,843415363
1127547493,24779354
1127547493,32746096
1127547493,312723929
1127547493,112590235
1127547493,701659424
1127547493,30938952
1127547493,508540545
1127547493,830062789
1127547493,18457959
1127547493,523953599
1127547493,183988240
1127547493,38950760
1127547493,30554417
1127547493,366720846
1127547493,6325672
1127547493,283878425
1127547493,328899507
1127547493,130129571
1127547493,976542109
1127547493,877224342
1127547493,298325345
1127547493,802942825
1127547493,32614065
1127547493,30992135
1127547493,328089900
1128470257,618652339
1128470257,32848178
1128470257,1147213136
1128470257,375729965
1128470257,37454098
1128470257,287495632
1128470257,64904933
1128470257,55398032
1128470257,449444242
1128470257,30532935
1128470257,344336059
1128470257,298356388
1128470257,193612155
1128470257,754613281
1128470257,1026657152
1128470257,1216062943
1128470257,968126592
1128470257,167407088
1128470257,49930382
1128470257,619152137
1128470257,987642080
1128470257,185108209
1128470257,1311356664
1128470257,277975254
1128470257,38390417
1128470257,923300618
1128470257,17314478
1128470257,58021214
1128470257,273455606
1128470257,347175047
1128470257,39404628
1128470257,24546664
1128470257,838462406
1128470257,151849006
1128470257,1057121312
1128470257,484137107
1128470257,54688076
1128470257,42034114
1128470257,554108474
1128470257,1113057524
1128470257,35682877
1128470257,20425291
1128470257,214363655
1128470257,286847369
1128470257,1249449144
1128470257,615582357
1128470257,137419504
1128470257,1059232844
1128470257,55741130
1128470257,292129028
1174331750,790939525
1174331750,36008779
1174331750,805010660
1174331750,549824659
1174331750,17202276
1174331750,133627303
1174331750,61592716
1174331750,1020184490
1174331750,90371581
1174331750,253029781
1174331750,494589486
1174331750,502380329
1174331750,604872355
1174331750,23350995
1174331750,185847070
1174331750,86981221
1174331750,354915922
1174331750,44818151
1174331750,601255953
1174331750,1334956280
1174331750,338362329
1174331750,394792543
1174331750,14680484
1174331750,1155183362
1174331750,27139774
1174331750,637454109
1174331750,854948268
1174331750,58036576
1174331750,1286742866
1174331750,176569897
1174331750,780032911
1174331750,245787008
1174331750,192178985
1174331750,281080815
1174331750,928553407
1174331750,904394796
1174331750,63860944
1174331750,619914971
1174331750,218390867
1174331750,116799706
1174331750,128611599
1174331750,1202759204
1174331750,1180862946
1174331750,580223849
1174331750,38841791
1174331750,362100637
1174331750,102103816
1174331750,47909079
1174331750,45751516
1174331750,176620427
1174367996,1323790027
1174367996,1382359650
1174367996,385641209
1174367996,17680840
1174367996,24648559
1174367996,1350962353
1174367996,569773663
1174367996,133378751
1174367996,142945587
1174367996,15235948
1174367996,225064070
1174367996,187238930
1174367996,506613979
1174367996,68775338
1174367996,190590887
1174367996,27491578
1174367996,1323856166
1174367996,33734143
1174367996,130563641
1174367996,1115076751
1174367996,38308920
1174367996,366478737
1174367996,782942323
1174367996,60162536
1174367996,583276000
1174367996,112147122
1174367996,80363080
1174367996,69172851
1174367996,421719179
1174367996,991903448
1174367996,501022396
1174367996,97012468
1174367996,582131395
1174367996,457509789
1174367996,123964635
1174367996,73824620
1174367996,242872717
1174367996,18039842
1174367996,189122637
1174367996,390961395
1174367996,146897736
1174367996,217510821
1174367996,237818313
1174367996,101579969
1174367996,972935406
1174367996,609210869
1174367996,28066617
1174367996,19786749
1174374654,40666068
1174374654,69761887
1174374654,450408972
1174374654,237990326
1174374654,25916849
1174374654,172990469
1174374654,365517526
1174374654,152696852
1174374654,545606929
1174374654,296994629
1174374654,439890566
1174374654,1139279947
1174403390,1463156226
1174403390,438515957
1174403390,314203861
1174403390,250866314
1174403390,327014098
1174403390,29064898
1174403390,45531819
1174403390,64363839
1174403390,200424785
1174403390,14424415
1174403390,1301286776
1174403390,1260905478
1174403390,50680469
1174403390,24262103
1174403390,27167196
1174403390,44600069
1174403390,589256762
1174403390,42662395
1174403390,60373641
1174403390,1170176378
1174403390,140821058
1174403390,314281999
1174403390,1165883354
1174403390,184221744
1174403390,487341097
1174403390,23984034
1174403390,1037084538
1174403390,39545206
1174403390,157682660
1174403390,740089170
1174403390,40031058
1174403390,374588098
1174403390,375843029
1174413920,507770801
1174413920,36641076
1174413920,34543618
1174413920,479789426
1174413920,91269737
1174413920,408046151
1174413920,872495750
1174413920,5996612
1174413920,215238661
1174413920,869974392
1174413920,868515938
1174413920,1017701048
1174413920,56761977
1174413920,214200947
1174430569,20956062
1174430569,521200909
1174430569,234979853
1174430569,336975629
1174430569,195266018
1174430569,18041057
1174430569,306122636
1174430569,1194417678
1174430569,187755041
1174430569,52681886
1174430569,316476860
1174430569,218119418
1174430569,555957901
1174430569,812266002
1174430569,614460749
1174430569,500167739
1174430569,95787884
1174430569,960313603
1174430569,1239918859
1174430569,1122221058
1174430569,465341195
1174430569,377597769
1174430569,983764741
1174430569,14667676
1174430569,554080970
1174430569,92370367
1174430569,232214222
1174430569,542936786
1174430569,104622200
1174430569,146896051
1174430569,83407903
1174430569,987342536
1174616899,56656792
1174616899,320056143
1174616899,123802279
1174616899,405197934
1174616899,1462586532
1174616899,36961889
1174616899,279246474
1174616899,207531632
1174616899,485144463
1174616899,74725943
1174616899,445079514
1174616899,959636467
1174616899,41159844
1174616899,628753972
1174616899,991120512
1174616899,1287538225
1174616899,541729151
1174616899,1071819248
1174616899,1207060226
1174616899,28579055
1174616899,1340692994
1174616899,720773520
1174616899,1173643692
1174616899,1321866469
1174616899,1174367312
1174616899,370167778
1174616899,1160376720
1174616899,160016035
1174616899,246330947
1174616899,52108303
1174616899,278211312
1174616899,356934023
1174616899,1229885538
1174616899,489717161
1174616899,1244007697
1174616899,29441764
1174616899,168257734
1174616899,1141043858
1174616899,1154155278
1174616899,16489756
1174616899,26843376
1174616899,597118548
1174616899,344517801
1174616899,317261824
1174616899,412781307
1174616899,20565281
1174616899,158905551
1174616899,1191741769
1174616899,285397271
1174616899,1168592040
1174649970,68533099
1174649970,17071186
1174649970,263536168
1174649970,1275684858
1174649970,34490779
1174649970,378204629
1174649970,838590176
1174649970,1215159553
1174649970,732960284
1174649970,457903582
1174649970,36773483
1174649970,45572393
1174649970,243353970
1174649970,929623974
1174649970,156656753
1174649970,36403006
1174649970,36263950
1174649970,247076020
1174649970,126800277
1174649970,24418078
1174649970,121577483
1174719445,958485295
1174719445,162123364
1174719445,1061733354
1174719445,833176711
1174719445,33411947
1174719445,966127873
1174719445,718633800
1174719445,405809359
1174719445,1216523186
1174719445,316701980
1174760396,1327780878
1174760396,233247618
1174760396,952193624
1174760396,23855299
1174760396,94100485
1174760396,127686705
1174760396,28528640
1174760396,131995735
1174760396,535482978
1174760396,256819290
1174760396,952069574
1174760396,104425619
1174760396,33546535
1174760396,52015952
1174760396,392376176
1174760396,301699023
1174804556,384539213
1174804556,874949726
1174804556,200576484
1174804556,282307118
1174901988,1253494058
1174901988,612862164
1174901988,26992668
1174901988,247021706
1174901988,167946206
1174901988,444098723
1174901988,1143384872
1174901988,563292835
1174946815,15450151
1174946815,77300315
1174946815,33872282
1174946815,608289734
1174946815,307977188
1174946815,25457549
1174946815,1040764813
1174946815,22005111
1174946815,305896080
1174946815,931708220
1174946815,485139800
1174946815,19324877
1174946815,1229744174
1174970576,109702653
1174970576,42708186
1175035327,29280295
1175035327,183403491
1175035327,17715247
1175035327,537599083
1175035327,96604055
1175035327,211441344
1175035327,88601758
1175035327,31347588
1175618972,1146909072
1175618972,194167503
1175618972,303696715
