source_id,target_id
3610511,7046912
3610511,14709812
3610511,15391421
3610511,21770069
3610511,92403540
3610511,104566770
3610511,118898139
3610511,138867555
3610511,321425967
3610511,440691931
5656162,31162918
5656162,118898139
5682702,206615715
6067292,455775628
6140012,6140012
6140012,22203964
6140012,34355343
6684602,31102741
6684602,84596057
6684602,104566770
6684602,104897833
6684602,113746083
6684602,174747861
6684602,183148817
6684602,216522413
6684602,232560751
6684602,349204176
6684602,403766373
6684602,425263052
6684602,425380217
6684602,425840466
6684602,428117425
6684602,522582939
6684602,558489220
6684602,593546714
6684602,801510450
6684602,825336607
6684602,876501625
7046912,3610511
7046912,8291932
7046912,9939012
7046912,13260592
7046912,14057516
7046912,14709812
7046912,14865840
7046912,16591972
7046912,18800245
7046912,22203964
7046912,28342883
7046912,36381609
7046912,38223194
7046912,51150318
7046912,56326516
7046912,56345134
7046912,59083826
7046912,62017536
7046912,77165019
7046912,81680710
7046912,117463248
7046912,118339229
7046912,118898139
7046912,119065059
7046912,128587032
7046912,160466484
7046912,163354973
7046912,264333523
7046912,296876973
7046912,300796010
7046912,321425967
7046912,374488191
7046912,425840466
7046912,427674701
7046912,444833485
7046912,466489818
7046912,531280420
7046912,862068776
7470952,8291932
7470952,48989220
7470952,62364690
7470952,109079114
7470952,110273768
7470952,168761446
7470952,201012406
7470952,261223538
7470952,706819428
8291932,7046912
8291932,7470952
8291932,9993142
8291932,15350901
8291932,15873303
8291932,77243029
8291932,85391583
8291932,95243555
8291932,109079114
8291932,178507135
8291932,415073613
8291932,422226730
8858022,49319803
8927532,15271419
8933252,56326516
8933252,85184915
8933252,92403540
8933252,104566770
8933252,111924058
8933252,178507135
8933252,187536784
8933252,245306807
8933252,425263052
8933252,599940695
9564632,43964510
9564632,153324815
9939012,7046912
9939012,15391421
9939012,28342883
9939012,104566770
9939012,178507135
9993142,8291932
9993142,14709812
9993142,104566770
9993142,327900613
11176152,415073613
11176152,425380217
13260592,7046912
13260592,44335261
13260592,56326516
13260592,299837277
14057516,7046912
14057516,71582266
14057516,599940695
14057516,900040604
14057516,977265403
14112759,513726022
14709812,3610511
14709812,7046912
14709812,9993142
14709812,118898139
14709812,211904475
14865840,7046912
14865840,22203964
14865840,135441917
14958182,216522413
15271419,8927532
15271419,29646177
15271419,31102741
15271419,48182327
15271419,56326516
15271419,72890647
15271419,74156552
15271419,105429377
15271419,109079114
15271419,111924058
15271419,133447001
15271419,174747861
15271419,293394867
15271419,326054560
15271419,327900613
15271419,349204176
15271419,351555225
15271419,365372541
15271419,373947833
15271419,377914761
15271419,380319760
15271419,388348486
15271419,413296140
15271419,415900150
15271419,417735070
15271419,425138781
15271419,425263052
15271419,428117425
15271419,437007483
15271419,450630648
15271419,503425054
15271419,510047880
15271419,513726022
15271419,563022345
15271419,585439502
15271419,585968039
15271419,595539789
15271419,600090702
15271419,632742781
15271419,708429391
15271419,716206832
15271419,787115406
15271419,835342567
15271419,862068776
15271419,951523590
15271419,991254878
15271419,1030992019
15271419,1031110604
15271419,1065760964
15271419,1205795042
15350901,8291932
15350901,77243029
15350901,110273768
15350901,111924058
15391421,3610511
15391421,9939012
15391421,81056258
15391421,85391583
15391421,105429377
15391421,109079114
15391421,111924058
15391421,216522413
15391421,403766373
15391421,900040604
15873303,8291932
15873303,104897833
15873303,401502696
15873303,563022345
16043064,250171190
16093829,198418075
16591972,7046912
16591972,232560751
18671285,37889070
18671285,48034707
18671285,104566770
18671285,110273768
18671285,111924058
18671285,178507135
18800245,7046912
18800245,22203964
18800245,56326516
18800245,104566770
18800245,111924058
18800245,425138781
18800245,427676471
19598248,71295474
21102000,265529493
21102000,835342567
21770069,3610511
21770069,42676920
21770069,60508255
21770069,70735118
21770069,72816504
21770069,261223538
21770069,434826176
21770069,517073805
21770069,564653953
22015750,56326516
22015750,83811813
22015750,273686840
22015750,471093612
22203964,7046912
22203964,14865840
22203964,18800245
22203964,45314390
22203964,69892452
22203964,81056258
22203964,157290467
22203964,378009515
22203964,413917055
22203964,415073613
22203964,461425627
22203964,487416678
22203964,611783684
22203964,862114981
22203964,974558708
22508731,407101499
22985259,69892452
22985259,84596057
22985259,92403540
22985259,120720544
22985259,138438793
22985259,178507135
22985259,187536784
22985259,215216086
22985259,216522413
22985259,232560751
22985259,349204176
22985259,496295496
22985259,517883021
22985259,558489220
22985259,563022345
22985259,602212821
22985259,702727668
22985259,706819428
22985259,810793700
22985259,825336607
22985259,835342567
22985259,1011395167
22985259,1031110604
22985259,1130960574
23748269,110273768
23847948,29500667
23847948,104566770
25442408,56326516
25911628,211904475
26232444,92403540
26771352,92403540
27422705,111924058
27636956,396898731
27636956,1047668299
28342883,7046912
28342883,9939012
28342883,81680710
28342883,104566770
28342883,113746083
28342883,118898139
28342883,299837277
28342883,599940695
29500667,23847948
29500667,92403540
29500667,216522413
29510629,92403540
29646177,15271419
29646177,74156552
29646177,105429377
29646177,109079114
29646177,111924058
29646177,120720544
29646177,124578978
29646177,131435310
29646177,168761446
29646177,293394867
29646177,326054560
29646177,344525772
29646177,351555225
29646177,370625229
29646177,380319760
29646177,381960133
29646177,394814291
29646177,425380217
29646177,466489818
29646177,502315142
29646177,503425054
29646177,513726022
29646177,585968039
29646177,599940695
29646177,706819428
29646177,708429391
29646177,851233315
29646177,1065760964
31102741,6684602
31102741,15271419
31102741,56326516
31102741,92403540
31102741,136622745
31102741,174747861
31102741,226197498
31102741,332389973
31102741,377389027
31102741,388842116
31102741,544470195
31102741,594651076
31102741,632742781
31102741,702727668
31102741,876501625
31102741,1042842432
31102741,1072217274
31162918,5656162
31162918,56326516
32025215,92403540
32025215,215216086
32204918,92403540
32204918,160466484
32204918,211487690
32204918,425380217
34355343,6140012
35737313,7046912
36190135,134803800
36381609,7046912
37539436,37922072
37539436,81592426
37539436,124578978
37539436,168761446
37539436,184812764
37539436,202555952
37539436,210459173
37539436,250171190
37539436,361784332
37539436,920600658
37889070,18671285
37889070,63517006
37889070,104566770
37889070,109079114
37889070,111924058
37889070,295788103
37922072,37539436
37922072,104566770
37922072,407818010
38002859,245953131
38002859,440184518
38002859,455340385
38002859,522925470
38223194,7046912
38972677,56326516
38972677,461425627
39721490,170384943
39721490,415073613
42676920,21770069
42676920,62364690
42676920,92403540
42676920,120720544
42676920,151590831
42676920,413332388
42676920,568453926
42676920,770176435
42754744,92403540
42754744,382247829
42754744,425380217
43069058,92403540
43964510,9564632
43964510,78116487
44335261,13260592
44335261,56326516
45100798,153324815
45100798,187536784
45307775,48989220
45307775,104566770
45307775,422226730
45307775,549083012
45307775,621741580
45307775,1011395167
45314390,22203964
45529357,76982240
45529357,299837277
46137662,207070244
46334699,81680710
46334699,140030010
46334699,471422290
46334699,900040604
48034707,18671285
48034707,62364690
48034707,104566770
48182327,15271419
48182327,29646177
48182327,56345134
48182327,110273768
48182327,471093612
48182327,538287562
48182327,585968039
48182327,600090702
48182327,987068240
48665791,1069178154
48989220,7470952
48989220,45307775
48989220,109079114
48989220,173662542
48989220,471992869
48989220,522582939
48989220,560223770
48989220,585439502
48989220,632742781
48989220,706819428
48989220,835342567
48989220,920600658
48989220,1042842432
48989220,1065760964
49044510,77528520
49044510,108557681
49319803,7046912
49319803,8858022
49319803,300796010
49319803,600090702
49934607,92403540
49977491,92403540
50589337,92403540
50589337,140410819
50619779,92403540
50619779,383387954
51005435,92403540
51037293,471093612
51150318,7046912
51150318,56326516
51150318,92403540
51150318,323809354
51150318,470379248
51150318,1052685680
52491055,161612145
52491055,327900613
53025684,56326516
53025684,92403540
53025684,209733883
53025684,210459173
53025684,232560751
53025684,406907214
53025684,435269515
53025684,522582939
53025684,558489220
53025684,632742781
53027768,92403540
54556442,160466484
54691030,787115406
54864334,370625229
54864334,522582939
54867711,585968039
54911584,133447001
54911584,215216086
54911584,425138781
55532545,140410819
55532545,349204176
55532545,394004577
55532545,422226730
55532545,825336607
55532545,876501625
55532545,974190704
55532545,1072217274
55590832,82837121
55590832,394233142
55819049,296876973
55819049,585968039
56326516,7046912
56326516,8933252
56326516,13260592
56326516,15271419
56326516,18800245
56326516,22015750
56326516,25442408
56326516,29646177
56326516,31102741
56326516,31162918
56326516,38972677
56326516,44335261
56326516,51150318
56326516,53025684
56326516,104566770
56326516,111924058
56326516,115955798
56326516,117463248
56326516,131435310
